"Level","Date","Mr","Message"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.support.provisioning.store.manager.xml.mapping.XmlFileMappingManagerImpl - Search XML transaction file with key PFMHT010-01-PE ."
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.support.provisioning.store.manager.xml.mapping.XmlFileMappingManagerImpl - Search XML transaction file with key PFMHT010-01-PE ."
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.json.otma.pg.apx.unmarshaller.JsonOtmaPgApxUnmarshaller - customerId: 97171083"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.json.otma.pg.apx.unmarshaller.JsonOtmaPgApxUnmarshaller - paginationKey: "
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.json.otma.pg.apx.unmarshaller.JsonOtmaPgApxUnmarshaller - profileId: R20457373296"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.json.otma.pg.apx.unmarshaller.JsonOtmaPgApxUnmarshaller - InputListInvestmentFundsDTO: {profileId=R20457373296, customerId=97171083, paginationKey=}"
"INFO","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.logical.json.otma.pg.apx.unmarshaller.JsonOtmaPgApxUnmarshaller - [JsonOtmaPgApxUnmarshaller] - returning transactionRequest: TransactionRequest [messageID=8908e91b-ba8f-4ba7-ab14-5f4f2265cc3a, uid=null, logicalProtocol=PG, executionCountryCode=PE, header=CommonRequestHeader [headerParamsMap={ENTITYCODE=0011, AUTHORIZATIONCODE=00000000, CLIENTDOCUMENT=0123456789012345678901234, USERCODE=ZG13003, CHANNELCODE=BM, SUBTYPECODE=01, OPERATIONTIME=103000, HEADERNAME=QP06, SERVICEID=012345678901234, TRANSACTIONCODE=T010, WORKSTATIONCODE=W963, CURRENCY=PEN, MAC=example, COUNTRYCODE=PE, BRANCHCODE=9999, SECONDARYCURRENCY=USD, TXCLASS=30, MANAGERUSER=P028036, AUTHORIZATIONVERSION=00, AGENTUSER=bruno-runtime/2.1.0, ENVIRONCODE=01, LOGICALTRANSACTIONCODE=PFMHT010, VERSIONCODE=01, TYPECODE=01, OPERATIVEENTITYCODE=0011, OPERATIVEBRANCHCODE=9999, ORIGIN=ejemplo, REMAININGTIME=012345, IPADDRESS=0.0.0.0, PRODUCTCODE=0001, REQUESTID=3fc40a3a-5ba8-4f70-86f8-a3393ef50a4a, XFORWARDEDFOR=150.100.55.253, AAP=13000123, APP=ether-apx, PID=null, LANGUAGECODE=ES, ACCOUNTINGTERMINAL=VIRT, CLIENTIDENTIFICATIONTYPE=1, OPERATIONDATE=20250627, APPLICATIONCODE=PFMH, CONTACTIDENTIFIER=1072}], body=GenericBody [transactionParameters=Parameter [name=InputListInvestmentFundsDTO, value={profileId=R20457373296, customerId=97171083, paginationKey=}]]]"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.aspect.impl.TransactionMonitorizationAspectImpl - [MONITORIZATION]Retrieving the transaction monitorization header info for the transaction with messageId 8908e91b-ba8f-4ba7-ab14-5f4f2265cc3a"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.control.service.ControllerServiceActivatorImpl - Execute the  Synchronous transaction T010"
"INFO","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionGeneratorUidPidHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003] State: TRANSACTION_CREATE_UID_PID"
"INFO","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionDataLoadHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003] State: TRANSACTION_INITIALIZATION"
"INFO","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionDataLoadHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003] State: TRANSACTION_DATA_LOAD"
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.support.provisioning.store.TransactionStoreDelegateImpl - Finding DomObject for transaction 'PFMHT010-01-PE'."
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.support.provisioning.store.manager.xml.mapping.XmlFileMappingManagerImpl - Search XML transaction file with key PFMHT010-01-PE ."
"DEBUG","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.support.provisioning.store.manager.xml.mapping.XmlFileMappingManagerImpl - Search XML transaction file with key PFMHT010-01-PE ."
"INFO","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionPreactionsHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003] State: TRANSACTION_PREACTIONS"
"INFO","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionPreactionLogHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003] State: TRANSACTION_PREACTION_LOG"
"INFO","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionPreactionMoniHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003] State: TRANSACTION_PREACTION_MONI"
"INFO","04/12/2025 21:37:23:447","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionPreactionCompletedHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-25 14:55:02.302_69003] State: TRANSACTION_PREACTION_COMPLETED"
